ID	Position	position	nucleotide_martin	nucleotide_origin	label	label2	label_mar	label_ori
ERR6498025	25202							
ERR7761366	15521							
ERR6515047	24410							
ERR6470186	11196							
ERR6470186	24410							
ERR6470186	29802							
ERR6695142	21987							
ERR7273587	787							
ERR7262379	15521							
ERR7262379	18244							
ERR7139968	21987							
ERR7289986	25							
ERR7478818	78							
ERR7478818	15521							
ERR6770601	21987							
ERR6770601	28486							
ERR6693084	21987							
ERR6533456	24410							
ERR6672369	23770							
ERR7485443	15521							
ERR7698362	15521							
ERR7262305	18244							
ERR7851920	25							
ERR7851920	18244							
ERR7029371	9097							
ERR6694785	24410							
ERR6466282	24410							
ERR6695152	4991							
ERR6695152	24410							
ERR6695152	29013							
ERR6466809	29010							
ERR6485743	21987							
ERR6453332	3144							
ERR6453332	7943							
ERR6773292	578							
ERR6532368	4408							
ERR6450893	22051							
ERR6674029	4991							
ERR7262341	25							
ERR7808880	25							
ERR7808880	23126							
ERR7102054	5693							
ERR7102054	21744							
ERR7102054	25276							
ERR7478670	15521							
ERR6695847	24410							
ERR6467342	19220							
ERR6467342	19844							
ERR6529011	21987							
ERR6456039	11196							
ERR6677123	21987							
ERR6694932	24410							
ERR6771169	3877							
ERR6470268	28377							
ERR7108696	28899							
ERR7258095	25							
ERR7092966	24410							
ERR7025589	11196							
ERR7108889	2777							
ERR6907070	24410							
ERR7033890	24410							
ERR7025633	11196							
ERR7025633	25276							
ERR7102726	7816							
ERR7102726	24410							
ERR7104449	15521							
ERR7092994	11196							
ERR6678417	23948							
ERR6773219	22244							
ERR6678193	21987							
ERR6586983	21987							
ERR6775070	24410							
ERR6772456	21987							
ERR7477930	18244							
ERR7477930	21294							
ERR6675120	29269							
ERR6613468	24410							
ERR6498157	21987							
ERR6772185	24410							
ERR6694121	21987							
ERR6451558	21987							
ERR6692108	24410							
ERR6692108	24441							
ERR7381410	21987							
ERR7809138	25							
ERR6416123	21597							
ERR6468309	1935							
ERR7263249	15521							
ERR7165940	25							
ERR7165940	21974							
ERR7165940	21987							
ERR6541708	24410							
ERR6462183	25630							
ERR6613097	21987							
ERR6085585	21688							
ERR6193788	22026							
ERR6369038	24410							
ERR6085729	24410							
ERR6353171	19220							
ERR7109526	11196							
ERR7109526	25276							
ERR6489491	21987							
ERR6491030	21987							
ERR6430741	21987							
ERR6440364	15521							
ERR6484465	9497							
ERR6114570	27239							
ERR6084022	24816							
ERR6078285	24410							
ERR6126902	24410							
ERR6314733	24410							
ERR6317166	21298							
ERR7478562	15521							
ERR7478562	26766							
ERR7478562	28673							
ERR7477815	25							
ERR6681400	21987							
ERR7357412	12422							
ERR7357412	15521							
ERR7355419	25							
ERR6369710	26416							
ERR6369605	24410							
ERR6369605	26416							
ERR6466790	21987							
ERR6693290	24410							
ERR7266229	28096							
ERR7852803	25							
ERR7852803	362							
ERR7853012	18244							
ERR7268834	15521							
ERR7352049	15521							
ERR7381574	1346							
ERR7027781	24410							
ERR7139312	24410							
ERR6767659	25938							
ERR6692058	9208							
ERR6514408	19220							
ERR6420195	21987							
ERR6444610	19064							
ERR6443178	8829							
ERR6443178	15521							
ERR6484953	21987							
ERR6468639	27784							
ERR6451265	3877							
ERR6679133	27418							
ERR6455968	21987							
ERR6440376	22005							
ERR7368861	28336							
ERR7382894	8829							
ERR6457843	19220							
ERR6457843	21987							
ERR6457843	25276							
ERR6441670	24410							
ERR6513890	7394							
ERR6513890	21987							
ERR6488103	26647							
ERR6191678	24410							
ERR6420319	24410							
ERR6470022	20991							
ERR6440668	21987							
ERR7262373	10523							
ERR7262373	15521							
ERR7262373	18244							
ERR6193042	22232							
ERR6417596	24410							
ERR7696577	21987							
ERR6440618	21987							
ERR6441286	15521							
ERR6451127	7213							
ERR7290210	25							
ERR7290210	21987							
ERR6441253	21987							
ERR6440666	21987							
ERR6444107	24410							
ERR6444091	21987							
ERR6444642	26504							
ERR6444642	29115							
ERR6442709	26404							
ERR6416178	27711							
ERR6330903	18465							
ERR6418321	6826							
ERR6330969	24410							
SRR19914944	14988							
SRR19914944	23063							
ERR6516046	64							
ERR6685497	4991							
SRR19914951	26096							
SRR19914716	7371							
SRR19914716	23604							
SRR19914716	28916							
SRR19914700	21304							
SRR19914700	23604							
SRR19914700	28916							
ERR6446619	3732							
ERR6442990	11092							
ERR6484386	21650							
SRR19914708	25906							
SRR19914708	28916							
ERR6424475	26							
SRR19914966	25123							
ERR6445480	27353							
ERR6445961	14047							
ERR6445961	25906							
ERR6423177	25906							
ERR6377822	24410							
ERR6417558	21987							
ERR6440601	18674							
ERR6443883	28916							
ERR10017944	1099							
ERR10017944	12328							
ERR10033113	12328							
ERR10033362	15642							
ERR7032214	15521							
ERR7032214	21987							
ERR7032214	23874							
ERR6426795	24909							
ERR6423953	21987							
ERR6428652	15391							
ERR6443977	21624							
SRR19914753	30							
SRR19914962	14988							
ERR6428015	1303							
ERR6442957	16441							
ERR6162372	26096							
ERR6482642	23804							
ERR6429118	13780							
ERR6468850	8769							
ERR6466762	29010							
ERR6421995	931							
ERR6421995	19844							
ERR6466222	8888							
ERR6466222	27454							
ERR6419574	12417							
ERR6467340	8833							
ERR6416885	8888							
ERR6416885	12417							
ERR6416885	25077							
ERR6421937	12417							
ERR6418870	8888							
ERR6467363	29732							
ERR6618192	19844							
ERR6450757	5991							
ERR6450757	28394							
ERR6451145	21974							
ERR6451145	25276							
ERR6452352	11196							
ERR6332294	4991							
ERR6332294	4994							
ERR6332294	8888							
ERR6515569	19946							
ERR6516214	4385							
ERR6461626	1395							
ERR6419323	21974							
ERR6451874	1931							
ERR6451874	7035							
ERR6451874	12417							
ERR6419591	20108							
ERR6453077	27784							
ERR6421628	12417							
ERR6419982	22374							
ERR6371976	21987							
ERR6450775	5991							
ERR6419642	19844							
ERR6483775	27784							
ERR6549546	28810							
ERR6693841	24497							
ERR6696501	27496							
ERR6467744	23417							
ERR6915903	21987							
ERR7844505	25							
ERR7712480	23985							
ERR7712480	28721							
ERR7834180	15521							
ERR7799343	25							
ERR7852529	15521							
ERR7852529	15681							
ERR7852529	18285							
ERR6118021	22026							
ERR6117934	21405							
ERR6485639	25145							
ERR6540244	21987							
ERR6634273	21987							
ERR7379759	4859							
ERR7379759	28362							
ERR6315764	21987							
ERR7809688	78							
ERR7809688	15521							
ERR7301509	15521							
ERR7288731	15521							
ERR7357360	29742							
ERR7741005	25							
ERR7262018	15521							
ERR6685070	15521							
ERR7799679	78							
ERR7262201	25							
ERR7810387	25							
ERR7763281	18244							
ERR7810317	78							
ERR7785501	23118							
ERR7267011	25							
ERR7267011	26766							
ERR7761423	25							
ERR7761423	78							
ERR8184878	1983							
ERR7477786	78							
ERR7853872	23118							
ERR7877263	3877							
ERR7485430	25							
ERR7485430	4654							
ERR7259641	15521							
ERR7352178	78							
ERR7741250	25							
ERR7291018	15521							
ERR7740804	15521							
ERR7267384	15521							
ERR7262301	23118							
ERR7263079	25							
ERR7287546	25							
ERR7845152	22502							
ERR7860172	25							
ERR7860172	18244							
ERR7267010	26200							
ERR6485502	8829							
ERR7809815	24954							
ERR7809815	29742							
ERR7367886	22526							
ERR7807716	78							
ERR7859203	18244							
ERR7853967	23118							
ERR7298247	15521							
ERR7845298	21624							
ERR7798219	23853							
ERR7268556	25							
ERR7382809	19293							
ERR7699085	19045							
ERR7699085	22411							
ERR7382840	6085							
ERR7478632	3877							
ERR7831091	78							
ERR7831024	23118							
ERR7268466	18244							
ERR7268466	29742							
ERR7290930	25							
ERR7290954	66							
ERR7811091	19528							
ERR7477874	1678							
ERR7807203	15521							
ERR7485521	25							
ERR7161391	15521							
ERR7353053	25							
ERR7100481	21987							
ERR7831114	28492							
ERR7288521	15521							
ERR6423587	15521							
ERR7799069	78							
ERR7799069	26209							
ERR7269218	25							
ERR7261652	15521							
ERR7754061	27632							
ERR7831533	15521							
ERR7878194	24003							
ERR7359598	26766							
ERR7100302	21987							
ERR7114905	21987							
ERR7287667	12224							
ERR7874859	25696							
ERR7876951	19077							
ERR7807372	25							
ERR7807372	15521							
ERR7269391	25							
ERR7853841	25282							
ERR7853841	28089							
ERR7268412	78							
ERR7268412	12422							
ERR7268412	23118							
ERR7261929	8888							
ERR7485465	3877							
ERR7268013	23118							
ERR8019197	18244							
ERR7740047	25							
ERR7740861	15521							
ERR7832163	29742							
ERR7740688	8257							
ERR7798063	25							
ERR7798063	15521							
ERR7139991	15521							
ERR7139991	21987							
ERR7139991	24380							
ERR7851984	18244							
ERR7485445	25							
ERR7740991	15521							
ERR7383000	15521							
ERR7269246	15521							
ERR7731504	25							
ERR7731504	15521							
ERR7355404	25							
ERR7139537	24410							
ERR7712966	15521							
ERR7852406	21304							
ERR7092426	790							
ERR7092426	15521							
ERR7092426	24410							
ERR7378383	15521							
ERR7854046	25							
ERR7854046	78							
ERR7859611	24954							
ERR7268367	15521							
ERR7740999	234							
ERR7349818	15521							
ERR7117830	15521							
ERR7117830	21987							
ERR7810380	78							
ERR7270090	9775							
ERR7270090	17862							
ERR7262403	25							
ERR7100107	15521							
ERR7100107	21987							
ERR7100107	24410							
ERR6451156	15521							
ERR7270678	26029							
ERR7754343	18244							
ERR7754343	21294							
ERR6430340	15521							
ERR7878571	78							
ERR7898810	15521							
ERR7808332	25							
ERR7808332	18244							
ERR6915882	21987							
ERR7271658	26713							
ERR7853428	25							
ERR7263303	6371							
ERR7287949	3877							
ERR7269973	26766							
ERR7287572	29266							
ERR7762182	72							
ERR7809157	25							
ERR7809157	15521							
ERR7357288	25							
ERR7830923	78							
ERR7830923	790							
ERR7799673	15521							
ERR7353500	25							
ERR7353500	29742							
ERR7874367	25							
ERR7874367	15521							
ERR7808141	15521							
ERR7829744	78							
ERR7831916	15521							
ERR6693066	24410							
ERR7290196	25							
ERR7268433	25							
ERR6086771	8667							
ERR6514218	21987							
ERR6428775	960							
ERR6428775	24486							
ERR6634485	28310							
ERR6762839	28310							
ERR6494887	5260							
ERR6418408	21987							
ERR6426389	22461							
ERR6327115	14923							
ERR6694959	21987							
ERR6672221	11196							
ERR7490337	18244							
ERR7797852	22104							
ERR6694181	21987							
ERR6694388	21987							
ERR6695403	29867							
ERR7103103	24410							
ERR6693920	25276							
ERR6512552	16641							
ERR6673551	24410							
ERR7164623	29751							
ERR6512540	24358							
ERR7268822	25							
ERR7485518	26766							
ERR7799453	7057							
ERR7802899	20235							
ERR7273851	23118							
ERR6632024	1395							
ERR6451203	29337							
ERR6765794	7823							
ERR6765794	14960							
ERR6765794	25608							
ERR6453555	21987							
ERR6684947	2201							
ERR6760936	21987							
ERR6762866	22988							
ERR6450209	11196							
ERR6543635	6609							
ERR6515581	8503							
ERR6456525	24962							
ERR6481928	9036							
ERR6481928	11196							
ERR6685091	21987							
ERR7268800	15521							
ERR6462907	21987							
ERR6450773	24410							
ERR6774360	24410							
ERR7478554	25							
ERR6693968	24410							
ERR6693968	25276							
ERR6450348	23130							
ERR6126747	24410							
ERR6126747	29266							
ERR6446614	21987							
ERR6633698	24410							
ERR6678831	7216							
ERR6678831	24410							
ERR6544190	21987							
ERR6694518	24410							
ERR6769442	24410							
ERR6417372	27562							
ERR6078188	15481							
ERR6424624	25916							
ERR6694413	7130							
ERR6694413	24410							
ERR7844983	25							
ERR7844983	21987							
ERR7831082	25							
ERR7831082	15521							
ERR6735487	24410							
ERR6675301	10764							
ERR6696572	29389							
ERR7382527	15521							
ERR7382527	21987							
ERR7097383	25790							
ERR6533389	11196							
ERR6613517	21987							
ERR7270173	15521							
ERR7477689	3877							
ERR7104665	21987							
ERR7262099	25							
ERR6544476	21987							
ERR7018843	24410							
ERR7270711	25							
ERR7270711	21987							
ERR6766668	21987							
ERR6194142	790							
ERR6190364	7684							
ERR6693858	25276							
ERR6693858	25423							
ERR7262053	15521							
ERR7262053	21987							
ERR6633052	8432							
ERR6633052	21028							
ERR6191883	21987							
ERR6372365	5368							
ERR6192629	11196							
ERR6192629	24410							
ERR6416134	16392							
ERR6532877	22364							
ERR6497657	21987							
ERR7271446	25							
ERR7271464	15521							
ERR7289185	29742							
ERR7266231	25							
ERR6634258	21987							
ERR6765919	10321							
ERR6765919	21987							
ERR6685109	28916							
ERR7785494	15521							
ERR7785494	18244							
ERR6516448	21987							
ERR6187643	11196							
ERR6187643	26137							
ERR6170382	17203							
ERR6085349	24410							
ERR6462617	25202							
ERR6674264	21987							
ERR6674264	25276							
ERR6485315	6980							
ERR6541656	21987							
ERR6541656	29083							
ERR6418949	22580							
ERR6467594	24410							
ERR6419099	25630							
ERR6488090	21987							
ERR6541386	24314							
ERR6418074	1217							
ERR6418074	27531							
ERR6768872	29729							
ERR6549723	21987							
ERR7858989	25							
ERR7268649	15521							
ERR6770709	24410							
ERR6775105	26730							
ERR6463851	21987							
ERR6513273	777							
ERR7030188	11196							
ERR6515622	21987							
ERR8185386	15174							
ERR7268142	25							
ERR7268142	15521							
ERR7350503	11930							
ERR7472023	15521							
ERR7289048	5242							
ERR6651264	24410							
ERR7471966	25							
ERR7471912	15521							
ERR6451600	11196							
ERR6622671	21987							
ERR7029697	11196							
ERR6773250	3877							
ERR6773250	25683							
ERR6532593	29736							
ERR7036283	25276							
ERR6693436	26995							
ERR6499085	24410							
ERR6481778	11196							
ERR6192367	11196							
ERR6628361	3953							
ERR6868736	21987							
ERR7811414	25							
ERR7811414	15521							
ERR7093359	11196							
ERR7093359	21987							
ERR6495200	21987							
ERR7288938	29742							
ERR7288967	25							
ERR7025753	22806							
ERR7025753	24410							
ERR6771144	20138							
ERR6671726	28245							
ERR6453138	24410							
ERR6532551	10368							
ERR7104770	21837							
ERR7799494	7057							
ERR7752025	25							
ERR7115067	24410							
